pdb_id,I_QSscore_top,I_QSscore_top_multimer_ranking,I_QSscore_top_plddt,I_QSscore_top_ptm,I_QSscore_top_pae_inter_chain,I_QSscore_top_iptm,I_DockQ_top
3tsw_4,0.035110206926783134,0.031200267699762328,0.03315047536330938,0.03230593540182087,0.035110206926783134,0.031200267699762328,0.022
3ty9_4,0.028266185368298908,0.0,0.0,0.0,0.028266185368298908,0.0,0.074
3tzu_1,0.8287768496397986,0.7734964384681865,0.8007191770031492,0.8007191770031492,0.8287768496397986,0.7734964384681865,0.943
3u5v_1,0.935745534733117,0.9112018492629524,0.8705448856506127,0.9112018492629524,0.9341255815132395,0.9112018492629524,0.718
3u7i_2,0.9691166881126512,0.9667607323344012,0.9691166881126512,0.9667607323344012,0.965295290593172,0.9667607323344012,0.898
3u80_1,0.6969532016201915,0.6904618064659692,0.6900560309542938,0.6904618064659692,0.6969532016201915,0.6904618064659692,0.706
3u8z_10,0.0,0.0,0.0,0.0,0.0,0.0,0.012
3u8z_2,0.06853102361968733,0.06853102361968733,0.00018196100428786657,0.06853102361968733,0.00018196100428786657,0.06853102361968733,0.034
3ucr_1,0.8332668984026791,0.0,0.0,0.0,0.8332668984026791,0.0,0.555
3uen_5,0.00894621649609853,0.003338610007395295,0.003338610007395295,0.003338610007395295,0.004898346677424338,0.006066056551561832,0.015
3uf5_1,0.9785485890644124,0.9781562617011352,0.9783080967992573,0.9781562617011352,0.9781435287237567,0.9781562617011352,0.947
3ufe_1,0.9166147428872709,0.9011444322977288,0.9011444322977288,0.9011444322977288,0.8006136936694449,0.9011444322977288,0.85
3uit_14,0.017314168803615332,0.014200713920413463,0.017003141227255537,0.014200713920413463,0.017314168803615332,0.014200713920413463,0.021
3umc_2,0.9692001099965899,0.964225589787598,0.9298044350198919,0.964225589787598,0.9692001099965899,0.964225589787598,0.855
3uqz_1,0.983956096249082,0.9839072996711667,0.9839072996711667,0.9839072996711667,0.9836491596914608,0.9839072996711667,0.944
3uro_2,0.6275780546587991,0.6275780546587991,0.6133020903664033,0.6275780546587991,0.6231531324249093,0.6275780546587991,0.356
3ut0_7,8.309060163242462e-05,0.0,0.0,0.0,8.309060163242462e-05,0.0,0.006
3v00_10,0.036726066075698456,0.036726066075698456,0.030892084777608884,0.036726066075698456,0.02110876624870633,0.036726066075698456,0.03
3v0e_5,0.0,0.0,0.0,0.0,0.0,0.0,0.012
3v6n_1,0.98203210211247,0.9797071053417711,0.9797071053417711,0.9797071053417711,0.98203210211247,0.9797071053417711,0.947
3vdu_4,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3vh1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.002
3vnf_2,0.0,0.0,0.0,0.0,0.0,0.0,0.013
3vx3_1,0.7909460061852317,0.7909087290780571,0.7909087290780571,0.7909087290780571,0.770057519043091,0.7909087290780571,0.8
3w64_1,0.9724967216474237,0.9713169038753611,0.9713169038753611,0.9713169038753611,0.9719290573037375,0.9713169038753611,0.934
3w66_1,0.576422312463259,0.576422312463259,0.5526771575311561,0.576422312463259,0.43072080761466,0.576422312463259,0.922
3wbi_8,0.017856613273836374,0.017856613273836374,0.001736812219145542,0.0006696894991243308,0.004329770700622976,0.017856613273836374,0.052
3wbj_2,0.0,0.0,0.0,0.0,0.0,0.0,0.011
3wbj_6,0.0007667677030406115,0.00011407854328551093,0.00011407854328551093,0.00011407854328551093,0.0,0.00011407854328551093,0.039
3wgn_3,0.009614015667812314,0.001080016331605066,0.0,0.001080016331605066,0.0,0.001080016331605066,0.015
3wkl_2,0.0,0.0,0.0,0.0,0.0,0.0,0.014
3wnk_2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
3woa_1,0.24313487040943732,0.0004844031170020823,0.0,0.24313487040943732,0.0,0.0004844031170020823,0.198
3woi_1,0.9775759888655954,0.9615545379788825,0.9615545379788825,0.9615545379788825,0.0776806252534209,0.9615545379788825,0.808
3wpw_1,0.9788182993885703,0.5760708840372418,0.9788182993885703,0.5760708840372418,0.6564342091462594,0.5760708840372418,0.609
3wud_1,0.9580653216680789,0.9580653216680789,0.9580653216680789,0.9580653216680789,0.9353387306912713,0.9580653216680789,0.954
3wxm_3,0.010163240773911392,0.0,0.0021434034603165443,0.0,0.0021434034603165443,0.0,0.037
3zc9_1,0.9747560641451707,0.9747560641451707,0.9747560641451707,0.9747560641451707,0.786138271010876,0.9747560641451707,0.853
3zig_1,0.9135683919222687,0.9100702238055329,0.9090718163907584,0.9100702238055329,0.9135683919222687,0.9100702238055329,0.611
3zl7_8,0.0,0.0,0.0,0.0,0.0,0.0,0.006
3zpg_1,0.9365908286345259,0.9365908286345259,0.9365908286345259,0.9365908286345259,0.6942851542432562,0.9365908286345259,0.892
3zrd_1,0.9336231260397561,0.9249275122763333,0.9243489219014058,0.9249275122763333,0.9323785229001739,0.9249275122763333,0.689
3zrt_1,0.009461345658137386,0.0,0.0057225010034122935,0.0,0.002826891293745515,0.0,0.029
3zyl_1,0.1872511442128984,0.16664447419673695,0.16664447419673695,0.16664447419673695,0.10861634858117611,0.16664447419673695,0.137
4a12_9,0.0,0.0,0.0,0.0,0.0,0.0,0.009
4a56_1,0.9815855209163773,0.9815855209163773,0.8013721844678753,0.9815855209163773,0.7992710904638599,0.9815855209163773,0.927
4a64_5,0.025801139712486928,0.0,0.0,0.0,0.0,0.0,0.033
4a7p_1,0.9122634347479777,0.9108918934716631,0.9107672061632759,0.9108918934716631,0.9118841137302724,0.9108918934716631,0.88
4aj7_1,0.22082079188701578,0.22082079188701578,0.22082079188701578,0.22082079188701578,0.18952953294663707,0.22082079188701578,0.114
4aqf_9,0.1023871747024113,0.02030641089064967,0.1023871747024113,0.1023871747024113,0.046986617711829846,0.02030641089064967,0.14
4aqt_3,0.0381129463992874,0.003997059419254035,0.0352751021288461,0.003997059419254035,6.226186567141104e-05,0.003997059419254035,0.069
4aw3_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
4axv_2,0.0,0.0,0.0,0.0,0.0,0.0,0.009
4ayg_2,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4ayn_1,0.0,0.0,0.0,0.0,0.0,0.0,0.031
4b87_1,0.0,0.0,0.0,0.0,0.0,0.0,0.025
4bbr_39,0.0,0.0,0.0,0.0,0.0,0.0,0.003
4bkm_1,0.9671117105924124,0.9671117105924124,0.9671117105924124,0.9671117105924124,0.9649114653229766,0.9671117105924124,0.916
4bla_10,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4bq8_3,0.0,0.0,0.0,0.0,0.0,0.0,0.017
4c0o_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4c0p_1,0.0001324211302704084,0.0,0.0,0.0,0.0,0.0,0.007
4c0s_1,0.15490062749147232,0.15490062749147232,0.15490062749147232,0.15490062749147232,0.03271861965528421,0.03718029570074181,0.104
4c5g_6,0.0,0.0,0.0,0.0,0.0,0.0,0.015
4c98_1,0.8758670583260599,0.8401164289477244,0.8758670583260599,0.8401164289477244,0.8544332513082419,0.8401164289477244,0.869
4ccf_7,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4cgr_1,0.83175185732101,0.83175185732101,0.83175185732101,0.83175185732101,0.7844553424316302,0.83175185732101,0.563
4chl_1,0.9230891671045658,0.9230891671045658,0.6690305602401773,0.9230891671045658,0.6785171398865257,0.9230891671045658,0.802
4ckl_2,0.6432818382664623,0.6432818382664623,0.6401166498342272,0.6432818382664623,0.4784378018173931,0.6432818382664623,0.825
4ckm_2,0.9663214533267934,0.5555625995263175,0.9656543847192547,0.5555625995263175,0.9663214533267934,0.5555625995263175,0.858
4ckn_2,0.9053300284824772,0.5025874902561872,0.9053300284824772,0.5025874902561872,0.9053300284824772,0.5025874902561872,0.763
4cmp_11,2.0755207592422822e-05,2.0755207592422822e-05,2.0755207592422822e-05,2.0755207592422822e-05,0.0,2.0755207592422822e-05,0.005
4cqo_2,0.03095261836772969,0.03095261836772969,0.03095261836772969,0.03095261836772969,0.018931732532232785,0.03095261836772969,0.052
4cqo_7,0.0001322483792147587,0.0001322483792147587,0.00010177136272049303,0.00010177136272049303,0.0,0.0001322483792147587,0.011
4cyj_12,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4czm_1,0.000618883243035074,0.0,0.0,0.0,0.000618883243035074,0.0,0.015
4czm_5,0.0,0.0,0.0,0.0,0.0,0.0,0.008
4d6y_1,0.9792858974371916,0.9792858974371916,0.9774227860189624,0.9792858974371916,0.9786737818723736,0.9792858974371916,0.928
4d94_2,0.0010564762484067379,0.0,0.0,0.0,8.97325204093951e-06,0.0,0.019
4d9o_1,0.05597950567078658,0.0,0.05597950567078658,0.0,0.05597950567078658,0.0,0.106
4da4_1,0.0030280673749781316,0.0,0.0,0.0,0.0,0.0,0.034
4dez_3,0.0,0.0,0.0,0.0,0.0,0.0,0.008
4dj2_1,0.6641868270283059,0.6641868270283059,0.5952613696876122,0.6641868270283059,0.0,0.6641868270283059,0.723
4dj3_1,0.620074830740501,0.620074830740501,0.4399946112006019,0.620074830740501,0.00010322726769062739,0.620074830740501,0.617
4dkc_1,0.9686272387199479,0.9389633710700306,0.9389633710700306,0.958407843592265,0.964526207296302,0.9389633710700306,0.971
4dmz_1,0.11235965956420235,0.004872696691810672,0.00967914427008812,0.004872696691810672,0.11235965956420235,0.004872696691810672,0.111
4dq0_1,0.05497504974791869,0.010293502375721846,0.010293502375721846,0.0011941593145165937,0.05497504974791869,0.010293502375721846,0.056
4ds3_1,0.33875229666188655,0.33834642749527694,0.338738564823327,0.33834642749527694,0.3307700059787384,0.33834642749527694,0.607
4dsc_1,0.1208929192914563,0.1208929192914563,0.1208929192914563,0.1208929192914563,0.10934215068890518,0.1208929192914563,0.037
4du5_2,0.9702335778008329,0.9700378865008545,0.9700378865008545,0.9700378865008545,0.9702335778008329,0.9700378865008545,0.899
4dup_1,0.9766481553483262,0.9766481553483262,0.9766481553483262,0.9766481553483262,0.9756235499971657,0.9766481553483262,0.875
4dvh_1,0.9853044725016615,0.984522979414286,0.984522979414286,0.984522979414286,0.9853044725016615,0.984522979414286,0.958
4dyw_3,0.9410967812394091,0.46919913554025366,0.922345467628167,0.46919913554025366,0.9410967812394091,0.46919913554025366,0.942
4e04_1,0.5275603994348336,0.04776938606900025,0.049639210260573385,0.04776938606900025,0.5275603994348336,0.04776938606900025,0.267
4e4j_2,0.9394408168869817,0.935219364585536,0.9394408168869817,0.935219364585536,0.9255670833247674,0.935219364585536,0.726
4e5y_1,0.9596179771084343,0.9548557044367513,0.9558463477246267,0.9548557044367513,0.9596179771084343,0.9548557044367513,0.768
4e69_2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4e86_14,0.759427788122763,0.75180759088025,0.75180759088025,0.75180759088025,0.7409767615957197,0.75180759088025,0.92
4e89_2,0.39716680930337456,0.39716680930337456,0.3035202099913547,0.39716680930337456,0.39165228960117265,0.39716680930337456,0.272
4eht_1,0.9545101837286261,0.9472304774704088,0.9501240717478842,0.952000720584106,0.9431445775815951,0.9472304774704088,0.821
4eib_6,0.8325224615761726,0.6233344977022124,0.6950079451267899,0.6950079451267899,0.38075285918257795,0.6233344977022124,0.687
4emb_2,0.9649340741922856,0.9618412900815353,0.9649340741922856,0.9618412900815353,0.007902514356972703,0.9618412900815353,0.91
4eo9_1,0.9625092798546109,0.4121606024621904,0.958105618415942,0.4121606024621904,0.9625092798546109,0.4121606024621904,0.917
4epl_2,0.0030329482681188402,0.0,4.7791234429193346e-05,4.7791234429193346e-05,0.0022139910924952205,0.0,0.018
4eru_1,0.9016880914836091,0.9016880914836091,0.9016880914836091,0.9016880914836091,0.8891207189615252,0.9016880914836091,0.928
4ese_1,0.9206220047755433,0.9203902158606221,0.9203902158606221,0.9203902158606221,0.9205524449929089,0.9203902158606221,0.897
4ex4_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4exn_1,0.9806755524614821,0.9800055837014009,0.9800055837014009,0.9800055837014009,0.9801626245104693,0.9800055837014009,0.89
4exo_1,0.991172693890561,0.991172693890561,0.9907037306863796,0.991172693890561,0.9910139414617272,0.991172693890561,0.985
4exq_2,0.9627645894733572,0.9627645894733572,0.9623006322397055,0.9623006322397055,0.9621480105078214,0.9627645894733572,0.924
4f2n_2,0.9877449913657723,0.9873721009616161,0.986549268214007,0.9873721009616161,0.9872130207208973,0.9873721009616161,0.975
4f7o_1,0.6312516437625653,0.6312516437625653,0.5272631556186955,0.6312516437625653,0.07901780643610182,0.6312516437625653,0.506
4f7r_11,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4f82_1,0.969078297106506,0.9684955317829191,0.9684955317829191,0.9684955317829191,0.9642545327508872,0.9684955317829191,0.901
4fbi_1,0.8502864527300847,0.8481731612416612,0.8481731612416612,0.8481731612416612,0.8502864527300847,0.8481731612416612,0.771
4fdb_1,0.8508273827381877,0.8466149222512781,0.8460340647003227,0.8466149222512781,0.8455423923166097,0.8466149222512781,0.818
4fhl_2,0.02052856048301437,0.0,0.02052856048301437,0.0009768310136672412,0.01614599098092257,0.0,0.026
4flb_1,0.9750916839592672,0.9704590681914729,0.9630109720757551,0.9704590681914729,0.9750916839592672,0.9704590681914729,0.901
4fn9_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4fna_6,0.030889597425437502,0.0,0.0009155282466066448,0.0,0.030889597425437502,0.0,0.043
4fqn_1,0.10277265773089017,0.10277265773089017,0.08675016574553031,0.10277265773089017,0.01897386853642094,0.10277265773089017,0.068
4fqu_5,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4fr2_1,0.7625649264487385,0.719360434482378,0.7625649264487385,0.719360434482378,0.7414476031170024,0.719360434482378,0.802
4ft4_1,0.00038540849133721924,0.0,0.00038540849133721924,0.00038540849133721924,0.0,0.0,0.007
4fzp_1,0.9336088240795868,0.9336088240795868,0.9257295659435641,0.9336088240795868,0.8880653274509729,0.9336088240795868,0.736
4g0a_16,0.020247822827093167,0.019220164970672346,0.020247822827093167,0.019220164970672346,0.01939280386213756,0.019220164970672346,0.007
4g0b_5,0.04186983925695151,0.006958748237521036,0.04186983925695151,0.006958748237521036,0.04186983925695151,0.0075745244640503554,0.055
4g1l_10,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4g2e_1,0.9582120562862135,0.9556497488714643,0.9556497488714643,0.9556497488714643,0.9535376529769095,0.9556497488714643,0.704
4g37_4,NA,NA,NA,NA,NA,NA,NA
4g3u_6,0.23498716869759745,0.23498716869759745,0.23498716869759745,0.23498716869759745,0.0008245047407439479,0.23498716869759745,0.297
4g7n_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4g8t_2,0.8513156202207556,0.6423430191686048,0.835143051515577,0.6423430191686048,0.6336906154933263,0.6423430191686048,0.974
4ga4_1,0.00016294059492440497,0.0,0.0,0.0,0.00016294059492440497,0.0,0.005
4gc9_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4gdy_11,0.0,0.0,0.0,0.0,0.0,0.0,0.01
4gew_4,0.0,0.0,0.0,0.0,0.0,0.0,0.032
4gmg_11,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4gmk_1,0.9737327280626397,0.9733785773849492,0.9733785773849492,0.9733785773849492,0.9737327280626397,0.9733785773849492,0.897
4gml_1,0.001425594895699805,0.0,0.0,0.0,0.0,0.0,0.013
4gtw_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4guz_5,0.9052983955935708,0.9003185648946042,0.9052983955935708,0.9052983955935708,0.9007778172014149,0.9003185648946042,0.751
4gvl_7,0.04490305455650477,0.04490305455650477,0.02188286091429628,0.04490305455650477,0.0,0.04490305455650477,0.037
4h2i_1,0.868291728268023,0.8661438597113925,0.8661438597113925,0.8661438597113925,0.8589636315217307,0.8661438597113925,0.726
4h6u_1,0.1507523036065427,0.050450416014877625,0.11335438572039372,0.050450416014877625,0.09643626157381059,0.050450416014877625,0.101
4h6z_1,0.08636538137075829,0.08636538137075829,0.08636538137075829,0.08636538137075829,0.009450189466771163,0.08636538137075829,0.051
4hc1_28,0.05433336561047507,0.05433336561047507,0.05433336561047507,0.05433336561047507,0.0,0.05433336561047507,0.071
4hd0_5,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4hdg_1,0.05622630216288562,0.00011857905795603275,0.016227849254316244,0.00011857905795603275,0.01327522394004788,0.00011857905795603275,0.149
4hf7_1,0.5768389000019325,0.5653006657573049,0.5608207595115062,0.5729405302793141,0.5768389000019325,0.5653006657573049,0.948
4hhe_4,0.0,0.0,0.0,0.0,0.0,0.0,0.014
4hj1_6,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4hne_6,0.05108922366655629,0.0,0.0,0.0,0.05108922366655629,0.0,0.04
4hok_1,0.0,0.0,0.0,0.0,0.0,0.0,0.011
4hwx_1,0.9700052946660237,0.9639519052945373,0.9700052946660237,0.9639519052945373,0.966628814492012,0.9639519052945373,0.82
4i15_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4i1m_4,0.033499753207530375,0.0,0.0,0.0,0.0,0.0,0.067
4i1t_1,0.8730884189704506,0.8730884189704506,0.8730884189704506,0.8730884189704506,0.08857391484946767,0.8730884189704506,0.703
4i24_3,0.002870685815090743,0.0,0.0,0.002870685815090743,0.0,0.0,0.015
4i5q_1,0.9638901522511134,0.9416749209214959,0.9462297472219381,0.9416749209214959,0.9638901522511134,0.9416749209214959,0.804
4i6s_9,0.0,0.0,0.0,0.0,0.0,0.0,0.017
4i8c_13,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4ic3_1,0.9012904270683987,0.880270545255349,0.8956230524204534,0.880270545255349,0.8652607401930233,0.880270545255349,0.823
4ikm_1,0.0,0.0,0.0,0.0,0.0,0.0,0.007
4ina_1,0.9607150647857616,0.9591515810725991,0.9607150647857616,0.9591515810725991,0.9585502489348346,0.9591515810725991,0.86
4iry_1,0.0,0.0,0.0,0.0,0.0,0.0,0.009
4iyp_5,0.010603915312283054,0.008665389307794279,0.009766685149880034,0.008665389307794279,0.0037327695278012996,0.008665389307794279,0.059
4iys_1,0.24983667446408048,0.21242164234185265,0.20068018326753775,0.21242164234185265,0.09624638624440117,0.21242164234185265,0.12
4j2p_1,0.6930689352475756,0.6903392811494978,0.6903392811494978,0.6929946365950014,0.6850623213114624,0.6903392811494978,0.614
4j9a_11,0.9237743094323771,0.8997247729627244,0.8997247729627244,0.8997247729627244,0.9237743094323771,0.8997247729627244,0.922
4jc8_1,0.000836110210195276,0.000836110210195276,0.0,0.0,0.0,0.000836110210195276,0.018
4jdl_2,0.46592080428928434,0.46592080428928434,0.27726682534565766,0.46592080428928434,0.21621368767372603,0.46592080428928434,0.356
4je1_1,0.936287130888202,0.8884190947109313,0.8825183384233573,0.8825183384233573,0.936287130888202,0.8884190947109313,0.757
4jp4_1,0.008493424254459309,0.008493424254459309,0.008493424254459309,0.008493424254459309,0.0013976110962824854,0.008493424254459309,0.043
4ju5_1,0.23191492633256602,0.20461040808506112,0.0,0.0091535983681269,0.23191492633256602,0.20461040808506112,0.154
4jz2_1,0.9890736498003294,0.9854906894583598,0.9854906894583598,0.9854906894583598,0.9873243886087048,0.9854906894583598,0.979
4k30_3,0.979335192543521,0.9694560803776202,0.9641974382998372,0.9694560803776202,0.9641974382998372,0.9694560803776202,0.931
4k5s_1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4kcx_1,0.7966656456080108,0.7774124370140754,0.7774124370140754,0.7774124370140754,0.7966656456080108,0.7774124370140754,0.853
4kgb_1,0.8710253429767838,0.8661260380435961,0.8661260380435961,0.8661260380435961,0.8710253429767838,0.8661260380435961,0.885
4kkd_1,0.013962986220798333,0.0,0.0,0.0,0.0,1.358526699676034e-05,0.039
4kmd_4,0.0,0.0,0.0,0.0,0.0,0.0,0.015
4knh_1,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4knh_4,0.00013542985749187442,0.0,0.0,0.0,0.0,0.0,0.105
4kv9_1,0.5812179205784727,0.0,0.0,0.0,0.5812179205784727,0.0,0.53
4kvr_2,0.7672835844292306,0.6396502053712029,0.7672835844292306,0.6396502053712029,0.7039734068845305,0.6396502053712029,0.409
4kxf_17,0.0013719988444606277,5.349820467564817e-05,0.0,5.349820467564817e-05,0.0,5.349820467564817e-05,0.007
4kyx_1,0.9739927503788998,0.9709536375063467,0.9739927503788998,0.9709536375063467,0.8612978029237909,0.9709536375063467,0.937
4l3q_1,0.07954702789873987,0.03308930662632596,0.03308930662632596,0.03308930662632596,0.07954702789873987,0.03308930662632596,0.079
4l4w_9,0.00838734638665937,0.00838734638665937,0.0,0.00838734638665937,0.0,0.00838734638665937,0.018
4l4z_1,0.7766265455590848,0.7368200934039417,0.7368200934039417,0.7368200934039417,0.7330732905673168,0.7368200934039417,0.662
4l7e_1,0.9090744482942813,0.8529317350932496,0.8868541272202781,0.8529317350932496,0.9090744482942813,0.8529317350932496,0.928
4l85_1,0.0,0.0,0.0,0.0,0.0,0.0,0.015
4ld8_1,0.9796308492883941,0.9796308492883941,0.9796308492883941,0.9796308492883941,0.9124878537810612,0.9796308492883941,0.938
4ldb_4,0.010060234810340884,0.0,0.008966353438233975,0.0,0.0,0.0,0.012
4ldz_1,0.8794175943461209,0.8794175943461209,0.8794175943461209,0.8794175943461209,0.8020142152667177,0.8794175943461209,0.45
4le0_1,0.9654184329167259,0.9626916493370119,0.9626916493370119,0.9626916493370119,0.9650871673007235,0.9626916493370119,0.838
4lev_3,0.0,0.0,0.0,0.0,0.0,0.0,0.006
4lft_1,0.20914828081271183,0.20914828081271183,0.0008890472153838515,0.0008890472153838515,0.0010297903937645683,0.20914828081271183,0.191
4lhc_2,0.00019574228402091697,0.00019574228402091697,0.00019574228402091697,0.00019574228402091697,0.0,0.00019574228402091697,0.003
4lir_1,0.9786908570753351,0.6638095567698215,0.6900515502347996,0.6900515502347996,0.9786908570753351,0.6638095567698215,0.968
4ljk_2,0.9701826816650604,0.9672340739873144,0.9302742065901516,0.9672340739873144,0.957280580127077,0.9672340739873144,0.937
4lmf_6,0.7207695435035139,0.5482933030739325,0.5482933030739325,0.5482933030739325,0.17270604248121862,0.5482933030739325,0.338
4lo5_2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4low_1,0.9707461152546921,0.9703750745323049,0.9707461152546921,0.9703750745323049,0.9696236580516052,0.9703750745323049,0.955
4lrw_1,0.02854990846573096,0.025915137596262825,0.0,0.025915137596262825,0.0,0.025915137596262825,0.052
4lw8_1,0.9778053291864024,0.976714241976007,0.9753781145003312,0.976714241976007,0.9778053291864024,0.976714241976007,0.936
4lza_1,0.984986466626881,0.9836802273399375,0.9836628378799397,0.9836802273399375,0.9836628378799397,0.9836802273399375,0.967
4m58_1,0.14981607057336374,0.04508247441649444,0.04905359107476959,0.04508247441649444,0.08112432131583724,0.04508247441649444,0.028
4mdh_1,0.9485088241576263,0.947119023040759,0.947119023040759,0.9483366288163632,0.9462425343049174,0.947119023040759,0.814
4mei_1,0.561579908028708,0.4708204406070785,0.4708204406070785,0.4708204406070785,0.3308389103841205,0.4708204406070785,0.917
4mhr_2,0.9640348933027044,0.9613668140319938,0.9613668140319938,0.9624755166448682,0.9640348933027044,0.9613668140319938,0.919
4mko_2,0.015367020987354004,0.014348642729322007,0.014348642729322007,0.014348642729322007,0.007194574549465791,0.014348642729322007,0.03
4mkq_1,0.08434160528028238,0.08434160528028238,0.02753949016101615,0.08434160528028238,0.04501900341457299,0.08434160528028238,0.057
4mmm_5,0.9721081896809176,0.9720088118438627,0.9702932857055035,0.9720088118438627,0.9715301886661153,0.9720088118438627,0.946
4mqb_1,0.0,0.0,0.0,0.0,0.0,0.0,0.011
4muo_1,0.9421048938036926,0.9416166447750932,0.9421048938036926,0.9416166447750932,0.9387771381321022,0.9416166447750932,0.83
4n3v_1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
4n4a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.005
4nf1_4,0.9592992954981471,0.9560825026334713,0.9551257092058009,0.9560825026334713,0.9592992954981471,0.9560825026334713,0.871
4ngf_4,0.0,0.0,0.0,0.0,0.0,0.0,0.008
4nif_2,0.1035561470990997,0.0,0.0,0.0,0.06786664904484487,0.0,0.138
4nk0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.013
4nld_3,0.010518160524891807,0.000988648658729281,0.010518160524891807,0.000988648658729281,0.0,0.0,0.041
4nnz_2,0.0,0.0,0.0,0.0,0.0,0.0,0.005
4npj_1,0.07634737055064193,0.016478259122805407,0.07634737055064193,0.016478259122805407,0.07634737055064193,0.016478259122805407,0.05
4nqq_1,0.722976556621722,0.1446060395336768,0.6908605540184196,0.1446060395336768,0.722976556621722,0.1446060395336768,0.301
4nsv_1,0.0902750102822502,0.021150500570112474,0.02490380823184658,0.021150500570112474,0.0902750102822502,0.021150500570112474,0.096
4nuq_1,0.955497977431105,0.9517953976262395,0.9517953976262395,0.9517953976262395,0.955497977431105,0.9517953976262395,0.718
4nvr_1,0.9595567721355612,0.959097240112239,0.9588173005054301,0.959097240112239,0.9595567721355612,0.959097240112239,0.89
4nwc_2,0.08573545614269042,0.08573545614269042,0.08573545614269042,0.08573545614269042,0.07949483347558808,0.08573545614269042,0.068
4nxf_1,0.6735673671719749,0.6735673671719749,0.6286792782406536,0.6735673671719749,0.576466105337024,0.6735673671719749,0.875
4nxw_2,0.03024658452544423,0.0,0.03024658452544423,0.0,0.007642929327042976,0.0,0.057
4nzj_2,0.8278521417418978,0.8278521417418978,0.8278521417418978,0.8278521417418978,0.008979602644829896,0.8278521417418978,0.816
4nzq_2,0.0,0.0,0.0,0.0,0.0,0.0,0.005
4nzv_1,0.943516915110763,0.9373745878487243,0.9373745878487243,0.9373745878487243,0.9409736759524155,0.9373745878487243,0.568
4o03_1,0.0,0.0,0.0,0.0,0.0,0.0,0.005
4o1h_1,0.8768231038699161,0.867089729052349,0.8725396554784444,0.867089729052349,0.8743877095083697,0.867089729052349,0.947
4o1i_2,0.8403374431209131,0.80937880744675,0.8144577633053918,0.831632919297269,0.8144577633053918,0.80937880744675,0.592
4o1r_2,0.9787832742732815,0.9745155753094424,0.9745155753094424,0.9745155753094424,0.974951262804173,0.9745155753094424,0.97
4o1w_1,0.9701900468802511,0.9614223364518404,0.9701900468802511,0.9614223364518404,0.9696354824286353,0.9614223364518404,0.951
4o67_1,0.0,0.0,0.0,0.0,0.0,0.0,0.005
4o7v_1,0.9740658888469955,0.9691391989400958,0.9691391989400958,0.9691391989400958,0.9724279291107044,0.9691391989400958,0.935
4o9k_1,0.9574361281454954,0.9549085528474096,0.9549085528474096,0.9549085528474096,0.9573513752696027,0.9549085528474096,0.893
4oar_3,0.47078223564267296,0.04998551623585605,0.39204238895295984,0.04998551623585605,0.12147406881619613,0.04998551623585605,0.24
4ofd_1,0.7135213185382951,0.7135213185382951,0.7135213185382951,0.7135213185382951,0.4890688143119622,0.7135213185382951,0.49
4ohc_2,0.9509847142025317,0.8644785321541365,0.8812886327848413,0.7832766527698133,0.9509847142025317,0.8644785321541365,0.982
4oie_1,0.16720937104476843,0.00033370903049405917,0.16720937104476843,0.00033370903049405917,0.16720937104476843,0.00033370903049405917,0.051
4oja_1,0.8838629804690614,0.8037810702375839,0.8126335859486543,0.8037810702375839,0.8838629804690614,0.8037810702375839,0.913
4oky_1,0.965411412391558,0.965411412391558,0.965411412391558,0.965411412391558,0.3288123061252789,0.965411412391558,0.854
4omv_1,0.851846825496871,0.8443151366387507,0.851846825496871,0.8443151366387507,0.17653270336073254,0.8443151366387507,0.667
4oph_1,0.022147274569133096,0.019145974983837247,0.01489823912859274,0.018266423730352838,0.01489823912859274,0.019145974983837247,0.033
4ov8_5,0.0,0.0,0.0,0.0,0.0,0.0,0.009
